team,year,pre_wc_elo,pre_wc_fifa_rank,fifa_rank_score,last12mo_win_pct,last12mo_goals_for_per_match,last12mo_goals_against_per_match,last12mo_goal_diff_per_match,last12mo_matches_played,days_since_last_match,prior_wc_titles,prior_wc_finals,prior_wc_semifinals,prior_wc_appearances,is_defending_champion,last12mo_avg_possession,last12mo_pass_completion_pct,last12mo_set_piece_success_rate,last12mo_shots_on_target_pct,advanced_stats_source,conf_UEFA,conf_CONMEBOL,conf_CONCACAF,conf_CAF,conf_AFC,conf_OFC,label
Argentina,2002,2050.0,3.0,0.3333333333333333,0.5555555555555556,1.7777777777777777,0.7777777777777778,1.0,9.0,44.0,2.0,4.0,4.0,12.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Belgium,2002,2050.0,23.0,0.043478260869565216,0.6666666666666666,1.4166666666666667,0.75,0.6666666666666666,12.0,5.0,0.0,0.0,0.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Brazil,2002,2050.0,2.0,0.5,0.5652173913043478,1.9130434782608696,0.6956521739130435,1.2173913043478262,23.0,6.0,5.0,7.0,7.0,16.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,1
Cameroon,2002,2050.0,17.0,0.058823529411764705,0.5,1.3333333333333333,0.7222222222222222,0.6111111111111112,18.0,5.0,0.0,0.0,0.0,4.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
China PR,2002,2050.0,50.0,0.02,0.5,1.2857142857142858,0.5714285714285714,0.7142857142857143,14.0,6.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Costa Rica,2002,2050.0,29.0,0.034482758620689655,0.5,1.3636363636363635,0.9545454545454546,0.4090909090909091,22.0,5.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Croatia,2002,2050.0,21.0,0.047619047619047616,0.5,1.4166666666666667,0.4166666666666667,1.0,12.0,23.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Denmark,2002,2050.0,20.0,0.05,0.6666666666666666,1.8333333333333333,0.9166666666666666,0.9166666666666666,12.0,5.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Ecuador,2002,2050.0,36.0,0.027777777777777776,0.42857142857142855,1.0952380952380953,0.7142857142857143,0.38095238095238093,21.0,8.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
England,2002,2050.0,12.0,0.08333333333333333,0.36363636363636365,1.9090909090909092,1.0909090909090908,0.8181818181818182,11.0,5.0,1.0,1.0,1.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
France,2002,2050.0,1.0,1.0,0.6153846153846154,1.9230769230769231,0.8461538461538461,1.0769230769230769,13.0,5.0,1.0,1.0,1.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Germany,2002,2050.0,11.0,0.09090909090909091,0.5384615384615384,3.0,1.3846153846153846,1.6153846153846154,13.0,13.0,3.0,6.0,6.0,14.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Italy,2002,2050.0,6.0,0.16666666666666666,0.5555555555555556,1.0,0.5555555555555556,0.4444444444444444,9.0,13.0,2.0,4.0,4.0,14.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Japan,2002,2050.0,32.0,0.03125,0.5,1.3333333333333333,0.7777777777777778,0.5555555555555556,18.0,6.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Mexico,2002,2050.0,7.0,0.14285714285714285,0.5769230769230769,1.5,0.9615384615384616,0.5384615384615384,26.0,15.0,0.0,0.0,0.0,11.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Nigeria,2002,2050.0,27.0,0.037037037037037035,0.631578947368421,1.5789473684210527,0.631578947368421,0.9473684210526315,19.0,13.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Paraguay,2002,2050.0,18.0,0.05555555555555555,0.26666666666666666,1.3333333333333333,1.8666666666666667,-0.5333333333333333,15.0,14.0,0.0,0.0,0.0,5.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Poland,2002,2050.0,38.0,0.02631578947368421,0.4166666666666667,1.4166666666666667,1.1666666666666667,0.25,12.0,13.0,0.0,0.0,0.0,5.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Portugal,2002,2050.0,5.0,0.2,0.6363636363636364,3.1818181818181817,0.9090909090909091,2.272727272727273,11.0,6.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Republic of Ireland,2002,2050.0,15.0,0.06666666666666667,0.6363636363636364,1.8181818181818181,0.6363636363636364,1.1818181818181819,11.0,15.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Russia,2002,2050.0,28.0,0.03571428571428571,0.3333333333333333,1.4166666666666667,0.9166666666666666,0.5,12.0,12.0,0.0,0.0,0.0,8.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Saudi Arabia,2002,2050.0,34.0,0.029411764705882353,0.6071428571428571,1.6428571428571428,0.9285714285714286,0.7142857142857143,28.0,17.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Senegal,2002,2050.0,42.0,0.023809523809523808,0.6470588235294118,1.3529411764705883,0.5882352941176471,0.7647058823529411,17.0,8.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Slovenia,2002,2050.0,25.0,0.04,0.5384615384615384,1.3846153846153846,0.8461538461538461,0.5384615384615384,13.0,14.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
South Africa,2002,2050.0,37.0,0.02702702702702703,0.3684210526315789,0.7894736842105263,0.7368421052631579,0.05263157894736842,19.0,8.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
South Korea,2002,2050.0,40.0,0.025,0.34782608695652173,1.1304347826086956,1.0869565217391304,0.043478260869565216,23.0,5.0,0.0,0.0,0.0,5.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Spain,2002,2050.0,8.0,0.125,0.625,2.25,0.5,1.75,8.0,44.0,0.0,0.0,0.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Sweden,2002,2050.0,19.0,0.05263157894736842,0.5,2.0,0.75,1.25,12.0,6.0,0.0,2.0,2.0,9.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Tunisia,2002,2050.0,31.0,0.03225806451612903,0.3333333333333333,1.7333333333333334,0.8,0.9333333333333333,15.0,5.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Turkey,2002,2050.0,22.0,0.045454545454545456,0.5,1.6666666666666667,0.75,0.9166666666666666,12.0,8.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
United States,2002,2050.0,13.0,0.07692307692307693,0.45454545454545453,1.3636363636363635,0.8636363636363636,0.5,22.0,12.0,0.0,0.0,0.0,6.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Uruguay,2002,2050.0,24.0,0.041666666666666664,0.4,1.3,1.05,0.25,20.0,10.0,2.0,2.0,2.0,9.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Angola,2006,2050.0,57.0,0.017543859649122806,0.35294117647058826,1.411764705882353,1.1764705882352942,0.23529411764705882,17.0,7.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Argentina,2006,2050.0,9.0,0.1111111111111111,0.46153846153846156,1.7692307692307692,1.4615384615384615,0.3076923076923077,13.0,10.0,2.0,4.0,4.0,13.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Australia,2006,2050.0,42.0,0.023809523809523808,0.6153846153846154,2.230769230769231,1.1538461538461537,1.0769230769230769,13.0,2.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Brazil,2006,2050.0,1.0,1.0,0.6666666666666666,2.9166666666666665,0.6666666666666666,2.25,12.0,5.0,6.0,8.0,8.0,17.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Costa Rica,2006,2050.0,26.0,0.038461538461538464,0.35294117647058826,1.2941176470588236,1.588235294117647,-0.29411764705882354,17.0,10.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Croatia,2006,2050.0,23.0,0.043478260869565216,0.38461538461538464,1.5384615384615385,1.1538461538461537,0.38461538461538464,13.0,2.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Czech Republic,2006,2050.0,2.0,0.5,0.6363636363636364,1.6363636363636365,0.8181818181818182,0.8181818181818182,11.0,6.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Ecuador,2006,2050.0,39.0,0.02564102564102564,0.23076923076923078,0.8461538461538461,1.1538461538461537,-0.3076923076923077,13.0,12.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
England,2006,2050.0,10.0,0.1,0.7777777777777778,2.111111111111111,1.1111111111111112,1.0,9.0,6.0,1.0,1.0,1.0,11.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
France,2006,2050.0,8.0,0.125,0.7272727272727273,2.0,0.5454545454545454,1.4545454545454546,11.0,2.0,1.0,1.0,1.0,11.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Germany,2006,2050.0,19.0,0.05263157894736842,0.5,2.5,1.625,0.875,16.0,7.0,3.0,7.0,7.0,15.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Ghana,2006,2050.0,48.0,0.020833333333333332,0.5,1.5,0.7857142857142857,0.7142857142857143,14.0,5.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Iran,2006,2050.0,,0.05263157894736842,0.625,2.625,1.25,1.375,8.0,9.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,0.0,0.0,0
Italy,2006,2050.0,13.0,0.07692307692307693,0.5454545454545454,1.8181818181818181,0.8181818181818182,1.0,11.0,7.0,2.0,4.0,4.0,15.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,1
Ivory Coast,2006,2050.0,32.0,0.03125,0.47058823529411764,1.4705882352941178,1.1176470588235294,0.35294117647058826,17.0,5.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Japan,2006,2050.0,18.0,0.05555555555555555,0.45,1.7,1.2,0.5,20.0,5.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Mexico,2006,2050.0,4.0,0.25,0.56,1.64,1.08,0.56,25.0,8.0,0.0,0.0,0.0,12.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Netherlands,2006,2050.0,3.0,0.3333333333333333,0.6,1.5,0.7,0.8,10.0,5.0,0.0,2.0,2.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Paraguay,2006,2050.0,33.0,0.030303030303030304,0.45454545454545453,1.3636363636363635,0.8181818181818182,0.5454545454545454,11.0,9.0,0.0,0.0,0.0,6.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Poland,2006,2050.0,29.0,0.034482758620689655,0.7142857142857143,2.0,1.1428571428571428,0.8571428571428571,14.0,6.0,0.0,0.0,0.0,6.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Portugal,2006,2050.0,7.0,0.14285714285714285,0.8,2.6,0.3,2.3,10.0,6.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Saudi Arabia,2006,2050.0,34.0,0.029411764705882353,0.2222222222222222,1.0555555555555556,1.5555555555555556,-0.5,18.0,9.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Serbia,2006,2050.0,47.0,0.02127659574468085,0.5,1.3,0.9,0.4,10.0,13.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
South Korea,2006,2050.0,29.0,0.034482758620689655,0.45,1.1,0.65,0.45,20.0,5.0,0.0,0.0,0.0,6.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Spain,2006,2050.0,5.0,0.2,0.7272727272727273,2.3636363636363638,0.6363636363636364,1.7272727272727273,11.0,2.0,0.0,0.0,0.0,11.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Sweden,2006,2050.0,16.0,0.0625,0.36363636363636365,1.1818181818181819,0.9090909090909091,0.2727272727272727,11.0,7.0,0.0,2.0,2.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Switzerland,2006,2050.0,35.0,0.02857142857142857,0.45454545454545453,1.8181818181818181,1.0,0.8181818181818182,11.0,6.0,0.0,0.0,0.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Togo,2006,2050.0,61.0,0.01639344262295082,0.38461538461538464,1.1538461538461537,1.4615384615384615,-0.3076923076923077,13.0,7.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Trinidad and Tobago,2006,2050.0,47.0,0.02127659574468085,0.3333333333333333,1.0666666666666667,1.4,-0.3333333333333333,15.0,6.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Tunisia,2006,2050.0,21.0,0.047619047619047616,0.5555555555555556,1.5,0.8888888888888888,0.6111111111111112,18.0,7.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Ukraine,2006,2050.0,45.0,0.022222222222222223,0.45454545454545453,1.4545454545454546,0.45454545454545453,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
United States,2006,2050.0,5.0,0.2,0.5909090909090909,1.5909090909090908,0.6818181818181818,0.9090909090909091,22.0,12.0,0.0,0.0,0.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Algeria,2010,2050.0,30.0,0.03333333333333333,0.5333333333333333,0.8666666666666667,1.2666666666666666,-0.4,15.0,6.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Argentina,2010,2050.0,7.0,0.14285714285714285,0.6923076923076923,2.076923076923077,1.2307692307692308,0.8461538461538461,13.0,18.0,2.0,4.0,4.0,14.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Australia,2010,2050.0,20.0,0.05,0.6363636363636364,1.4545454545454546,1.0,0.45454545454545453,11.0,6.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Brazil,2010,2050.0,1.0,1.0,0.8666666666666667,2.4,0.7333333333333333,1.6666666666666667,15.0,4.0,6.0,8.0,8.0,18.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Cameroon,2010,2050.0,19.0,0.05263157894736842,0.4117647058823529,1.5294117647058822,1.1764705882352942,0.35294117647058826,17.0,6.0,0.0,0.0,0.0,5.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Chile,2010,2050.0,18.0,0.05555555555555555,0.7142857142857143,1.8571428571428572,0.9285714285714286,0.9285714285714286,14.0,12.0,0.0,0.0,0.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Denmark,2010,2050.0,36.0,0.027777777777777776,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.0,11.0,6.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
England,2010,2050.0,8.0,0.125,0.6666666666666666,2.2222222222222223,1.0,1.2222222222222223,9.0,12.0,1.0,1.0,1.0,12.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
France,2010,2050.0,9.0,0.1111111111111111,0.45454545454545453,1.4545454545454546,0.8181818181818182,0.6363636363636364,11.0,7.0,1.0,2.0,2.0,12.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Germany,2010,2050.0,6.0,0.16666666666666666,0.7,2.1,0.5,1.6,10.0,8.0,3.0,7.0,7.0,16.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Ghana,2010,2050.0,32.0,0.03125,0.4117647058823529,1.1764705882352942,1.1764705882352942,0.0,17.0,6.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Greece,2010,2050.0,13.0,0.07692307692307693,0.3,1.1,1.4,-0.3,10.0,9.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Honduras,2010,2050.0,38.0,0.02631578947368421,0.47368421052631576,1.4210526315789473,1.105263157894737,0.3157894736842105,19.0,6.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Italy,2010,2050.0,5.0,0.2,0.38461538461538464,1.1538461538461537,0.9230769230769231,0.23076923076923078,13.0,6.0,3.0,5.0,5.0,16.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Ivory Coast,2010,2050.0,27.0,0.037037037037037035,0.5333333333333333,1.8666666666666667,0.9333333333333333,0.9333333333333333,15.0,7.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
Japan,2010,2050.0,45.0,0.022222222222222223,0.4444444444444444,1.7777777777777777,1.2222222222222223,0.5555555555555556,18.0,7.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Mexico,2010,2050.0,17.0,0.058823529411764705,0.6538461538461539,2.0384615384615383,0.6153846153846154,1.4230769230769231,26.0,8.0,0.0,0.0,0.0,13.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Netherlands,2010,2050.0,4.0,0.25,0.6,2.0,0.6,1.4,10.0,6.0,0.0,2.0,2.0,8.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
New Zealand,2010,2050.0,78.0,0.01282051282051282,0.3,0.7,1.5,-0.8,10.0,7.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,0.0,1.0,0
Nigeria,2010,2050.0,21.0,0.047619047619047616,0.5,1.5,0.8571428571428571,0.6428571428571429,14.0,5.0,0.0,0.0,0.0,3.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
North Korea,2010,2050.0,,0.05263157894736842,0.3157894736842105,1.894736842105263,1.0,0.8947368421052632,19.0,5.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,0.0,0.0,0
Paraguay,2010,2050.0,31.0,0.03225806451612903,0.38461538461538464,0.9230769230769231,1.0,-0.07692307692307693,13.0,9.0,0.0,0.0,0.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
Portugal,2010,2050.0,3.0,0.3333333333333333,0.8181818181818182,2.0,0.18181818181818182,1.8181818181818181,11.0,3.0,0.0,0.0,0.0,4.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Serbia,2010,2050.0,15.0,0.06666666666666667,0.6363636363636364,2.0,0.7272727272727273,1.2727272727272727,11.0,6.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Slovakia,2010,2050.0,34.0,0.029411764705882353,0.4,1.2,0.9,0.3,10.0,6.0,0.0,0.0,0.0,0.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
Slovenia,2010,2050.0,25.0,0.04,0.7777777777777778,2.5555555555555554,0.6666666666666666,1.8888888888888888,9.0,7.0,0.0,0.0,0.0,1.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
South Africa,2010,2050.0,83.0,0.012048192771084338,0.34615384615384615,1.1153846153846154,0.7692307692307693,0.34615384615384615,26.0,6.0,0.0,0.0,0.0,2.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,1.0,0.0,0.0,0
South Korea,2010,2050.0,47.0,0.02127659574468085,0.5882352941176471,1.5294117647058822,0.7647058823529411,0.7647058823529411,17.0,8.0,0.0,0.0,0.0,7.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,0.0,0.0,1.0,0.0,0
Spain,2010,2050.0,2.0,0.5,0.9375,3.0,0.8125,2.1875,16.0,3.0,0.0,0.0,0.0,12.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,1
Switzerland,2010,2050.0,24.0,0.041666666666666664,0.2222222222222222,1.0,0.8888888888888888,0.1111111111111111,9.0,6.0,0.0,0.0,0.0,8.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,1.0,0.0,0.0,0.0,0.0,0.0,0
United States,2010,2050.0,14.0,0.07142857142857142,0.5,1.7083333333333333,1.6666666666666667,0.041666666666666664,24.0,6.0,0.0,0.0,0.0,8.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,0.0,1.0,0.0,0.0,0.0,0
Uruguay,2010,2050.0,16.0,0.0625,0.5555555555555556,1.5555555555555556,0.8888888888888888,0.6666666666666666,9.0,16.0,2.0,2.0,2.0,10.0,0.0,49.36971726190475,81.19209130563257,25.03166971916972,32.17928776106672,,0.0,1.0,0.0,0.0,0.0,0.0,0
